Model,Train MSE,Test MSE,Train MAE,Test MAE,Train RMSE,Test RMSE,Train MAPE,Test MAPE,Train/Test Size,Params
linear_regression,10.347222362307921,9.668775470080348,2.163957824851883,2.0762109786891685,3.216709866044484,3.1094654637220764,0.5782522387451571,0.5821170199592021,2373/1017,"{'copy_X': True, 'fit_intercept': True, 'n_jobs': None, 'positive': False}"
